title,author,category,pub_date,link,description
رمضان: المبادرات التطوعية تعكس روح التضامن والتآزر لدى الشباب,ameur.log@aps.dz (Sylia Ouenoughi),مجتمـــع,"Wed, 19 Mar 2025 17:45:52 +0100",https://www.aps.dz/ar/societe/177369-2025-03-19-16-48-49,"الجزائر - أكد وزير الشباب مكلف بالمجلس الأعلى للشباب, مصطفى حيداوي, اليوم الأربعاء بالجزائر العاصمة, أن المبادرات التطوعية التي يقوم بها الشباب خلال شهر رمضان تعكس روح التضامن والعطاء والتآزر في المجتمع، خاصة لدى هذه الفئة."
حج 2025 : اجتماع تنسيقي لمتابعة عملية تسيير رحلات الحج,ameur.log@aps.dz (Boussadia fouzia),مجتمـــع,"Wed, 19 Mar 2025 16:47:02 +0100",https://www.aps.dz/ar/societe/177358-2025,"الجزائر - ترأس المدير العام للديوان الوطني للحج والعمرة, السيد الطاهر برايك, اليوم الأربعاء بالجزائر العاصمة, اجتماعا تنسيقيا مع ممثلي الشركات الوطنية الجوية الناقلة, حسب ما أفاد به بيان للديوان."
"عرض الفيلم الوثائقي ""سجناء جزيرة سانت-مرغاريت الجزائريين"" بالجزائر العاصمة",ameur.log@aps.dz (Dib Nassima),ثقــافــة,"Thu, 20 Mar 2025 13:09:28 +0100",https://www.aps.dz/ar/culture/177404-2025-03-20-12-12-00,"الجزائر - تم يوم الأربعاء بالجزائر العاصمة عرض الفيلم الوثائقي ""سجناء جزيرة سانت-مارغريت الجزائريين"" للمخرج علي فاتح عيادي الذي يسلط الضوء على صفحة من الصفحات المظلمة من تاريخ فرنسا الاستعمارية وجرائمها المرتكبة في حق الجزائريين."
نحو إدراج التراث الأثري لمدينة تبسة ضمن القائمة الإرشادية للتراث العالمي بالجزائر,ameur.log@aps.dz (Chaker Delfa),ثقــافــة,"Thu, 20 Mar 2025 12:23:20 +0100",https://www.aps.dz/ar/culture/177399-2025-03-20-11-24-59,"تبسة - شرعت وزارة الثقافة والفنون في عملية واسعة لإدراج عدة مواقع أثرية بعدد من ولايات الوطن ضمن القائمة الإرشادية للتراث العالمي بالجزائر من بينها التراث الأثري بمدينة تبسة, حسب ما علم يوم الخميس من مسؤول بالوزارة."
"الجمعية الثقافية السينمائية ""أضواء"" تحيي الذكرى ال63 لعيد النصر",ameur.log@aps.dz (Chaker Delfa),ثقــافــة,"Thu, 20 Mar 2025 08:59:18 +0100",https://www.aps.dz/ar/culture/177383-63,"الجزائر- نظمت الجمعية الثقافية السينمائية ""أضواء"", سهرة الأربعاء بمقرها بالجزائر العاصمة, برنامجا فنيا متنوعا بمناسبة الذكرى ال63 لعيد النصر."
الذكرى ال63 لعيد النصر: تنظيم ندوة فكرية حول تجليات عيد النصر في المخيال الأدبي والفني الجزائري,ameur.log@aps.dz (Boussadia fouzia),ثقــافــة,"Tue, 18 Mar 2025 16:20:43 +0100",https://www.aps.dz/ar/culture/177273-63,"الجزائر - نظمت وزارة الثقافة والفنون, اليوم الثلاثاء بالجزائر العاصمة, ندوة فكرية بعنوان ""تجليات عيد النصر في التخييل الأدبي والفني الجزائري"", وذلك في إطار الاحتفال بالذكرى 63 لعيد النصر (19 مارس 1962)."
"وهران : مسرحية ""باغي نشيع"" لمحمد ميهوبي تسلط الضوء على ظاهرة السعي وراء الشهرة عبر الانترنت",ameur.log@aps.dz (Chaker Delfa),ثقــافــة,"Tue, 18 Mar 2025 12:09:32 +0100",https://www.aps.dz/ar/culture/177251-2025-03-18-11-11-54,"وهران- تابع جمهور المسرح الجهوي لوهران ""عبد القادر علولة"" سهرة الإثنين العرض الأولي لمسرحية ""باغي نشيع"", من تأليف و إخراج المسرحي محمد ميهوبي, والتي تسلط الضوء على ظاهرة السعي وراء الشهرة عبر الانترنت وسلبياتها."
بجاية: نشاط ثقافي غير مسبوق منذ بداية رمضان,ameur.log@aps.dz (Chaker Delfa),ثقــافــة,"Mon, 17 Mar 2025 18:30:00 +0100",https://www.aps.dz/ar/culture/177186-2025-03-17-11-04-17,"بجاية- تعيش ولاية بجاية منذ بداية شهر رمضان نشاطا ثقافيا غير مسبوق يتميز بالتنوع الملحوظ في الفعاليات الفنية كمعارض اللوحات الزيتية, العروض المسرحية, الأمسيات الشعرية, ولكن يلاحظ أن الموسيقى بمختلف طبوعها طغت على غالبية السهرات اليومية."
الطبعة ال14 للمهرجان الثقافي الوطني لأغنية الشعبي تنطلق يوم الخميس المقبل بالجزائر العاصمة,ameur.log@aps.dz (Boussadia fouzia),ثقــافــة,"Mon, 17 Mar 2025 15:26:56 +0100",https://www.aps.dz/ar/culture/177210-14,"الجزائر - تنطلق الطبعة ال14 للمهرجان الثقافي الوطني لأغنية الشعبي يوم الخميس المقبل بقصر الثقافة ""مفدي زكريا"" بالجزائر العاصمة, حسب ما أعلن عنه اليوم الاثنين محافظ المهرجان, عبد القادر بن دعماش."
تلمسان: انطلاق الطبعة الثامنة لليالي الخط والمخطوط,ameur.log@aps.dz (Chaker Delfa),ثقــافــة,"Mon, 17 Mar 2025 09:31:00 +0100",https://www.aps.dz/ar/culture/177177-2025-03-17-08-36-55,"تلمسان- انطلقت سهرة الاحد بالمتحف العمومي الوطني للخط الإسلامي بوسط مدينة تلمسان الطبعة الثامنة لليالي الخط والمخطوط ,و ذلك في اطار إحياء ليالي شهر رمضان الفضيل."
المهرجان المحلي للإنشاد بقالمة: رفع الستار عن الطبعة التاسعة,ameur.log@aps.dz (Chaker Delfa),ثقــافــة,"Mon, 17 Mar 2025 08:52:30 +0100",https://www.aps.dz/ar/culture/177174-2025-03-17-07-55-36,قالمة- افتتحت ليلة الأحد إلى الاثنين بدار الثقافة عبد المجيد الشافعي بقالمة فعاليات الطبعة التاسعة للمهرجان الثقافي المحلي للإنشاد بمشاركة 11 فرقة من عديد ولايات شرق البلاد.
"مسرح الطفل: تقديم العرض الشرفي بأدرار لمسرحية ""مملكة الهوايات""",ameur.log@aps.dz (Boussadia fouzia),ثقــافــة,"Sun, 16 Mar 2025 15:59:08 +0100",https://www.aps.dz/ar/culture/177150-2025-03-16-15-03-53,"أدرار - جرى تقديم العرض الشرفي لمسرحية ""مملكة الهوايات"" للمخرج نور الدين كحيل بالمسرح الجهوي بولاية أدرار, حسبما علم اليوم الأحد من مسؤولي هذا الصرح الثقافي."
الدولة عازمة على تحقيق نقلة نوعية في تسيير قطاع البيئة,ameur.log@aps.dz (Boussadia fouzia),جهـوي,"Thu, 20 Mar 2025 17:22:19 +0100",https://www.aps.dz/ar/regions/177428-2025-03-20-16-25-07,"بومرداس - أكدت وزيرة البيئة وجودة الحياة, السيدة نجيبة جيلالي, اليوم الخميس من بومرداس, أن الدولة عازمة على تطوير البنية التحتية التي من شأنها تحقيق نقلة نوعية في مجال تسيير المشاريع الخاصة بقطاع البيئية على كل المستويات."
وزير الداخلية يشرف على إعطاء إشارة انطلاق أشغال إعادة تهيئة أزقة المدينة العتيقة بقسنطينة,ameur.log@aps.dz (Boussadia fouzia),جهـوي,"Thu, 20 Mar 2025 16:32:39 +0100",https://www.aps.dz/ar/regions/177421-2025-03-20-15-36-01,"قسنطينة - أشرف وزير الداخلية و الجماعات المحلية والتهيئة العمرانية, إبراهيم مراد, اليوم الخميس بقسنطينة, على إعطاء إشارة انطلاق أشغال إعادة تهيئة أزقة المدينة العتيقة."
الجزائر العاصمة: غرس 235 ألف شجرة خلال موسم 2024-2025,ameur.log@aps.dz (Boussadia fouzia),جهـوي,"Thu, 20 Mar 2025 16:11:53 +0100",https://www.aps.dz/ar/regions/177417-235-2024-2025,"الجزائر - تم غرس أكثر من 235 ألف شجرة بالجزائر العاصمة خلال موسم التشجير 2024-2025, من بينها أشجار غابية وأخرى ملائمة للمحيط العمراني, حسبما أفادت به, اليوم الخميس, مديرة الغابات والحزام الأخضر لولاية الجزائر, صبرينة حكار, بمناسبة الاحتفال باليوم العالمي للغابات, تحت إشراف وزارة الفلاحة والتنمية الريفية والصيد البحري."
اليوم الدولي للغابات: تنظيم حملات للتشجير والتحسيس حول الحفاظ على الثروة الغابية بغرب الوطن,ameur.log@aps.dz (Boussadia fouzia),جهـوي,"Thu, 20 Mar 2025 14:44:41 +0100",https://www.aps.dz/ar/regions/177408-2025-03-20-13-47-18,"وهران - احتفت ولايات من غرب الوطن, اليوم الخميس, باليوم الدولي للغابات المصادف ل21 مارس من كل سنة بتنظيم حملات للتشجير وتحسيس المواطنين وإقامة معارض تبرز جهود الدولة في الحفاظ على الثروة الغابية."
رياح قوية متوقعة على عدد من ولايات الوطن يومي الخميس والجمعة,ameur.log@aps.dz (Dib Nassima),جهـوي,"Thu, 20 Mar 2025 13:37:54 +0100",https://www.aps.dz/ar/regions/177406-2025-03-20-12-40-53,الجزائر - يتوقع هبوب رياح قوية على عدد من ولايات غرب ووسط الوطن، تكون مصحوبة بعواصف رملية بالهضاب العليا، وذلك يوم الخميس وغدا الجمعة، حسب ما أفادت به، نشرية خاصة للديوان الوطني للأرصاد الجوية.
هزة أرضية بدرجة 0 ر4 درجات بولاية المدية,ameur.log@aps.dz (Chaker Delfa),جهـوي,"Thu, 20 Mar 2025 10:52:51 +0100",https://www.aps.dz/ar/regions/177394-0-4,"الجزائر- سجلت يوم الخميس, على الساعة 09 سا و 53 دقيقة, هزة أرضية بلغت شدتها 0 ر4 درجات على سلم ريشتر بولاية المدية, حسبما جاء في بيان لمركز البحث في علم الفلك و الفيزياء الفلكية و الجيوفيزياء."
